pair_id,source_domain,lexical_tier,analysis_set,salience_design,primary_analysis,norming_status,coherence_relation,active,passive
flv_384,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,<PRE> and <CTL> participated in consecutive handoffs during a demanding week of rotating coverage. <AGT> warmly congratulated <PNT> on the successful handoff.,<PRE> and <CTL> participated in consecutive handoffs during a demanding week of rotating coverage. <PNT> was warmly congratulated by <AGT> on the successful handoff.
flv_385,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> contributed comparable ideas during a partnership meeting that required a rotating liaison for the next phase. <AGT> formally nominated <PNT> for the rotating liaison role.,<PRE> and <CTL> contributed comparable ideas during a partnership meeting that required a rotating liaison for the next phase. <PNT> was formally nominated by <AGT> for the rotating liaison role.
flv_386,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> served as equal forum moderators before sealed rotation cards determined who would coordinate participation in the unresolved follow-up. <AGT> carefully selected <PNT> for the follow-up call.,<PRE> and <CTL> served as equal forum moderators before sealed rotation cards determined who would coordinate participation in the unresolved follow-up. <PNT> was carefully selected by <AGT> for the follow-up call.
flv_387,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> compared the team's rotating duties while the next morning check-in remained unassigned. <AGT> assigned <PNT> to the morning check-in.,<PRE> and <CTL> compared the team's rotating duties while the next morning check-in remained unassigned. <PNT> was assigned by <AGT> to the morning check-in.
flv_388,communication_coordination,common,salience_challenge,pre_last_separate_predicates,no,not_normed,shared_preparation,<CTL> signed a delegation consent form while <PRE> signed a delegation consent form before their team's convention portal reached its submission deadline. <AGT> registered <PNT> for the briefing session.,<CTL> signed a delegation consent form while <PRE> signed a delegation consent form before their team's convention portal reached its submission deadline. <PNT> was registered by <AGT> for the briefing session.
flv_389,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"<PRE> and <CTL> completed identical onboarding forms, shared their availability, and agreed that either could handle the remaining administrative follow-up. <AGT> scheduled <PNT> for the orientation call.","<PRE> and <CTL> completed identical onboarding forms, shared their availability, and agreed that either could handle the remaining administrative follow-up. <PNT> was scheduled by <AGT> for the orientation call."
flv_390,communication_coordination,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_occasion,<PRE> and <CTL> took turns handling difficult questions during a tense public forum earlier that afternoon. <AGT> sincerely commended <PNT> for the measured response.,<PRE> and <CTL> took turns handling difficult questions during a tense public forum earlier that afternoon. <PNT> was sincerely commended by <AGT> for the measured response.
flv_391,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> searched the project workspace after a discussion split across several similarly named message threads. <AGT> promptly redirected <PNT> to the correct message thread.,<PRE> and <CTL> searched the project workspace after a discussion split across several similarly named message threads. <PNT> was promptly redirected by <AGT> to the correct message thread.
flv_392,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> prepared separate agenda notes before the council met in closed session and sent one approved summary to their shared office. <AGT> privately briefed <PNT> after the council meeting.,<PRE> and <CTL> prepared separate agenda notes before the council met in closed session and sent one approved summary to their shared office. <PNT> was privately briefed by <AGT> after the council meeting.
flv_393,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,<PRE> and <CTL> prepared questions together as members of the same panel before the closing discussion. <AGT> directly addressed <PNT> during the closing question period.,<PRE> and <CTL> prepared questions together as members of the same panel before the closing discussion. <PNT> was directly addressed by <AGT> during the closing question period.
flv_394,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> practiced alternate sections of a new handoff script before the team adopted it. <AGT> patiently coached <PNT> through the handoff script.,<PRE> and <CTL> practiced alternate sections of a new handoff script before the team adopted it. <PNT> was patiently coached by <AGT> through the handoff script.
flv_395,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> rehearsed adjacent parts of the opening program before the audience entered the hall. <AGT> subtly cued <PNT> before the opening statement.,<PRE> and <CTL> rehearsed adjacent parts of the opening program before the audience entered the hall. <PNT> was subtly cued by <AGT> before the opening statement.
flv_396,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> joined a difficult conference call that raised several issues requiring private follow-up. <AGT> privately debriefed <PNT> after the conference call.,<PRE> and <CTL> joined a difficult conference call that raised several issues requiring private follow-up. <PNT> was privately debriefed by <AGT> after the conference call.
flv_397,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> reviewed the overnight coverage plan together after the usual contact became unavailable. <AGT> officially designated <PNT> as the overnight contact.,<PRE> and <CTL> reviewed the overnight coverage plan together after the usual contact became unavailable. <PNT> was officially designated by <AGT> as the overnight contact.
flv_398,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> jointly checked the final update against the publication checklist before its planned release. <AGT> explicitly authorized <PNT> to release the update.,<PRE> and <CTL> jointly checked the final update against the publication checklist before its planned release. <PNT> was explicitly authorized by <AGT> to release the update.
flv_399,communication_coordination,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> agreed that either could trim attendance after their preliminary meetings clarified who was needed for the last coordination call. <AGT> politely excused <PNT> from the final call.,<PRE> and <CTL> agreed that either could trim attendance after their preliminary meetings clarified who was needed for the last coordination call. <PNT> was politely excused by <AGT> from the final call.
flv_400,communication_coordination,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> reviewed a strained meeting recording after automated timestamps showed that one speaker had frequently broken the agreed turn order. <AGT> privately admonished <PNT> for the repeated interruptions.,<PRE> and <CTL> reviewed a strained meeting recording after automated timestamps showed that one speaker had frequently broken the agreed turn order. <PNT> was privately admonished by <AGT> for the repeated interruptions.
flv_401,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"After the admissions desk reopened, <PRE> and <CTL> approached together to have their newly issued entry passes checked. <AGT> warmly greeted <PNT> beside the admissions desk.","After the admissions desk reopened, <PRE> and <CTL> approached together to have their newly issued entry passes checked. <PNT> was warmly greeted by <AGT> beside the admissions desk."
flv_402,museums_libraries,common,salience_challenge,ctl_last_separate_predicates,no,not_normed,shared_resource,"Before the sculpture wing opened, <PRE> traced one marked route on a matching visitor map, while <CTL> traced another marked route on a matching visitor map. <AGT> calmly guided <PNT> through the sculpture wing.","Before the sculpture wing opened, <PRE> traced one marked route on a matching visitor map, while <CTL> traced another marked route on a matching visitor map. <PNT> was calmly guided by <AGT> through the sculpture wing."
flv_403,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"For a commemorative portrait, <PRE> and <CTL> checked the gallery camera's timer before the exhibition opened to visitors. <AGT> carefully photographed <PNT> beside the new installation.","For a commemorative portrait, <PRE> and <CTL> checked the gallery camera's timer before the exhibition opened to visitors. <PNT> was carefully photographed by <AGT> beside the new installation."
flv_404,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,"For the community museum archive, <PRE> and <CTL> agreed to contribute one recorded conversation about the neighborhood's changing waterfront. <AGT> privately interviewed <PNT> for the oral-history archive.","For the community museum archive, <PRE> and <CTL> agreed to contribute one recorded conversation about the neighborhood's changing waterfront. <PNT> was privately interviewed by <AGT> for the oral-history archive."
flv_405,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,"After the library replaced its search interface, <PRE> and <CTL> opened the unfamiliar catalog to locate sources for a shared project. <AGT> patiently assisted <PNT> with the catalog search.","After the library replaced its search interface, <PRE> and <CTL> opened the unfamiliar catalog to locate sources for a shared project. <PNT> was patiently assisted by <AGT> with the catalog search."
flv_406,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,"At a corridor junction, <PRE> and <CTL> scanned a newly illuminated directory that marked the reading room entrance. <AGT> quietly escorted <PNT> to the reading room.","At a corridor junction, <PRE> and <CTL> scanned a newly illuminated directory that marked the reading room entrance. <PNT> was quietly escorted by <AGT> to the reading room."
flv_407,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,"Before the evening program, <PRE> and <CTL> drew matching backstage passes after the organizer assigned them the first shared lectern slot. <AGT> formally introduced <PNT> before the curator talk.","Before the evening program, <PRE> and <CTL> drew matching backstage passes after the organizer assigned them the first shared lectern slot. <PNT> was formally introduced by <AGT> before the curator talk."
flv_408,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"After checking the completed collection tally, <PRE> and <CTL> sealed the final donation box as the library book drive closed. <AGT> sincerely thanked <PNT> after the book drive.","After checking the completed collection tally, <PRE> and <CTL> sealed the final donation box as the library book drive closed. <PNT> was sincerely thanked by <AGT> after the book drive."
flv_409,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"When an extra preview pass became available, <PRE> and <CTL> checked the exhibition schedule against their shared free evening. <AGT> personally invited <PNT> to the exhibit preview.","When an extra preview pass became available, <PRE> and <CTL> checked the exhibition schedule against their shared free evening. <PNT> was personally invited by <AGT> to the exhibit preview."
flv_410,museums_libraries,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"Before finalizing their accession paperwork, <PRE> and <CTL> awaited an updated processing date after the museum reported a backlog. <AGT> promptly apprised <PNT> of the accession delay.","Before finalizing their accession paperwork, <PRE> and <CTL> awaited an updated processing date after the museum reported a backlog. <PNT> was promptly apprised by <AGT> of the accession delay."
flv_411,museums_libraries,common,salience_challenge,ctl_last_separate_predicates,no,not_normed,shared_preparation,"<PRE> summarized one provenance source for the joint map discussion, while <CTL> summarized another provenance source for the same discussion. <AGT> thoroughly briefed <PNT> on the rare map's provenance.","<PRE> summarized one provenance source for the joint map discussion, while <CTL> summarized another provenance source for the same discussion. <PNT> was thoroughly briefed by <AGT> on the rare map's provenance."
flv_412,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"For their newspaper search, <PRE> and <CTL> opened the reader's illustrated quick-start guide beside the selected film reel. <AGT> patiently instructed <PNT> on the microfilm reader.","For their newspaper search, <PRE> and <CTL> opened the reader's illustrated quick-start guide beside the selected film reel. <PNT> was patiently instructed by <AGT> on the microfilm reader."
flv_413,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"For the public lecture's volunteer rehearsal, <PRE> and <CTL> drew concealed host and guest cards beside the reserved row. <AGT> politely seated <PNT> before the public lecture.","For the public lecture's volunteer rehearsal, <PRE> and <CTL> drew concealed host and guest cards beside the reserved row. <PNT> was politely seated by <AGT> before the public lecture."
flv_414,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"Before following their planned museum route, <PRE> and <CTL> waited for the electronic board to confirm which galleries remained open. <AGT> promptly notified <PNT> of the gallery closure.","Before following their planned museum route, <PRE> and <CTL> waited for the electronic board to confirm which galleries remained open. <PNT> was promptly notified by <AGT> of the gallery closure."
flv_415,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"After choosing the same archive workshop, <PRE> and <CTL> opened its enrollment page before the limited orientation places were released. <AGT> efficiently registered <PNT> for the archive orientation.","After choosing the same archive workshop, <PRE> and <CTL> opened its enrollment page before the limited orientation places were released. <PNT> was efficiently registered by <AGT> for the archive orientation."
flv_416,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"Before the special exhibition opened, <PRE> and <CTL> drew sealed host and visitor badges for the staff rehearsal. <AGT> warmly welcomed <PNT> to the special exhibition.","Before the special exhibition opened, <PRE> and <CTL> drew sealed host and visitor badges for the staff rehearsal. <PNT> was warmly welcomed by <AGT> to the special exhibition."
flv_417,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"Carrying rain covers from the entrance, <PRE> and <CTL> stopped where renovation panels obscured the museum's coatroom sign. <AGT> courteously directed <PNT> toward the coatroom.","Carrying rain covers from the entrance, <PRE> and <CTL> stopped where renovation panels obscured the museum's coatroom sign. <PNT> was courteously directed by <AGT> toward the coatroom."
flv_418,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,"While planning the coming week, <PRE> and <CTL> checked their shared project calendar beside a volume borrowed for joint research. <AGT> gently reminded <PNT> about the loan return date.","While planning the coming week, <PRE> and <CTL> checked their shared project calendar beside a volume borrowed for joint research. <PNT> was gently reminded by <AGT> about the loan return date."
flv_419,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"Before their genealogy appointment, <PRE> and <CTL> marked two unresolved family links in the same packet of records. <AGT> privately consulted <PNT> about the genealogy records.","Before their genealogy appointment, <PRE> and <CTL> marked two unresolved family links in the same packet of records. <PNT> was privately consulted by <AGT> about the genealogy records."
flv_420,museums_libraries,uncommon,salience_challenge,ctl_last_separate_predicates,no,not_normed,shared_trigger,"For a volunteer-ceremony rehearsal, <PRE> opened one sealed role card from an officiant-recruit pair, while <CTL> opened the other sealed role card from the same pair. <AGT> formally inducted <PNT> into the museum volunteer corps.","For a volunteer-ceremony rehearsal, <PRE> opened one sealed role card from an officiant-recruit pair, while <CTL> opened the other sealed role card from the same pair. <PNT> was formally inducted by <AGT> into the museum volunteer corps."
flv_421,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,"Before installation, <PRE> and <CTL> received one sealed revision packet after the approved exhibit layout changed overnight. <AGT> clearly briefed <PNT> on the exhibit layout.","Before installation, <PRE> and <CTL> received one sealed revision packet after the approved exhibit layout changed overnight. <PNT> was clearly briefed by <AGT> on the exhibit layout."
flv_422,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,"When the manuscript gallery opened, <PRE> and <CTL> presented matching viewing passes at the entrance for their reserved visit. <AGT> quietly accompanied <PNT> through the manuscript gallery.","When the manuscript gallery opened, <PRE> and <CTL> presented matching viewing passes at the entrance for their reserved visit. <PNT> was quietly accompanied by <AGT> through the manuscript gallery."
flv_423,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"After the archive requested fuller source details, <PRE> and <CTL> opened the same citation form for their jointly written article. <AGT> patiently helped <PNT> with the citation request.","After the archive requested fuller source details, <PRE> and <CTL> opened the same citation form for their jointly written article. <PNT> was patiently helped by <AGT> with the citation request."
flv_424,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"After placing a joint hold, <PRE> and <CTL> agreed to coordinate pickup once the reserved volume's status changed. <AGT> promptly called <PNT> about the reserved volume.","After placing a joint hold, <PRE> and <CTL> agreed to coordinate pickup once the reserved volume's status changed. <PNT> was promptly called by <AGT> about the reserved volume."
flv_425,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"Before a shared research deadline, <PRE> and <CTL> awaited the archive's release notice for a jointly requested scan. <AGT> promptly emailed <PNT> about the available scan.","Before a shared research deadline, <PRE> and <CTL> awaited the archive's release notice for a jointly requested scan. <PNT> was promptly emailed by <AGT> about the available scan."
flv_426,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"Before the donor reception began, <PRE> and <CTL> prepared brief remarks about their completed community acquisition project. <AGT> publicly recognized <PNT> at the donor reception.","Before the donor reception began, <PRE> and <CTL> prepared brief remarks about their completed community acquisition project. <PNT> was publicly recognized by <AGT> at the donor reception."
flv_427,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,"<PRE> and <CTL> agreed to alternate as hosts for the centennial celebration, where the museum committee planned to reveal several annual awards. <AGT> formally honored <PNT> with the annual service award.","<PRE> and <CTL> agreed to alternate as hosts for the centennial celebration, where the museum committee planned to reveal several annual awards. <PNT> was formally honored by <AGT> with the annual service award."
flv_428,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"While reviewing the artifact loan packet, <PRE> and <CTL> found that the required condition report was missing. <AGT> carefully questioned <PNT> about the artifact loan.","While reviewing the artifact loan packet, <PRE> and <CTL> found that the required condition report was missing. <PNT> was carefully questioned by <AGT> about the artifact loan."
flv_429,museums_libraries,common,salience_challenge,pre_last_separate_predicates,no,not_normed,shared_resource,"<CTL> reviewed one peer-monitor checklist for a handling drill, while <PRE> reviewed another identical checklist for the same special-collections drill. <AGT> discreetly supervised <PNT> in the special-collections room.","<CTL> reviewed one peer-monitor checklist for a handling drill, while <PRE> reviewed another identical checklist for the same special-collections drill. <PNT> was discreetly supervised by <AGT> in the special-collections room."
flv_430,museums_libraries,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"For the print room's volunteer rehearsal, <PRE> and <CTL> drew sealed room-attendant and visitor cards beside the unlocked entrance. <AGT> quietly ushered <PNT> into the print study room.","For the print room's volunteer rehearsal, <PRE> and <CTL> drew sealed room-attendant and visitor cards beside the unlocked entrance. <PNT> was quietly ushered by <AGT> into the print study room."
flv_431,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,"After receiving inconsistent results, <PRE> and <CTL> reopened the database query builder for their shared bibliography search. <AGT> carefully advised <PNT> on the database search.","After receiving inconsistent results, <PRE> and <CTL> reopened the database query builder for their shared bibliography search. <PNT> was carefully advised by <AGT> on the database search."
flv_432,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"While planning another museum visit, <PRE> and <CTL> saw that their shared membership renewal remained pending after payment. <AGT> kindly reassured <PNT> about the membership renewal.","While planning another museum visit, <PRE> and <CTL> saw that their shared membership renewal remained pending after payment. <PNT> was kindly reassured by <AGT> about the membership renewal."
flv_433,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"After the final review passed, <PRE> and <CTL> submitted their shared research files for inclusion in the completed project folder. <AGT> warmly congratulated <PNT> on the completed research.","After the final review passed, <PRE> and <CTL> submitted their shared research files for inclusion in the completed project folder. <PNT> was warmly congratulated by <AGT> on the completed research."
flv_434,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,"For their joint materials request, <PRE> and <CTL> received equal access to a portable paging console in separate work areas. <AGT> promptly paged <PNT> when the materials were ready.","For their joint materials request, <PRE> and <CTL> received equal access to a portable paging console in separate work areas. <PNT> was promptly paged by <AGT> when the materials were ready."
flv_435,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"While <PRE> and <CTL> reviewed fragile materials in a quiet archive workroom, a new evacuation notice appeared at the distant desk. <AGT> quietly alerted <PNT> before the safety drill.","While <PRE> and <CTL> reviewed fragile materials in a quiet archive workroom, a new evacuation notice appeared at the distant desk. <PNT> was quietly alerted by <AGT> before the safety drill."
flv_436,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,"For the preservation workshop, <PRE> and <CTL> began a practice round with duplicate facsimiles and one shared instruction card. <AGT> patiently coached <PNT> during the facsimile exercise.","For the preservation workshop, <PRE> and <CTL> began a practice round with duplicate facsimiles and one shared instruction card. <PNT> was patiently coached by <AGT> during the facsimile exercise."
flv_437,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,"During a difficult transcription session, <PRE> and <CTL> marked uncertain words in the same damaged passage for later comparison. <AGT> warmly encouraged <PNT> during the transcription session.","During a difficult transcription session, <PRE> and <CTL> marked uncertain words in the same damaged passage for later comparison. <PNT> was warmly encouraged by <AGT> during the transcription session."
flv_438,museums_libraries,common,salience_challenge,pre_last_separate_predicates,no,not_normed,shared_preparation,"Before the handling exercise, <CTL> inspected one matched replica folio, while <PRE> inspected another matched replica folio. <AGT> discreetly observed <PNT> during the handling exercise.","Before the handling exercise, <CTL> inspected one matched replica folio, while <PRE> inspected another matched replica folio. <PNT> was discreetly observed by <AGT> during the handling exercise."
flv_439,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"Before their reciprocal docent practice turns, <PRE> and <CTL> reviewed the same scoring sheet beside the presentation area. <AGT> fairly evaluated <PNT> during the docent practice.","Before their reciprocal docent practice turns, <PRE> and <CTL> reviewed the same scoring sheet beside the presentation area. <PNT> was fairly evaluated by <AGT> during the docent practice."
flv_440,museums_libraries,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_occasion,"At the restoration corridor gate, <PRE> and <CTL> received matching visitor badges for a scheduled studio walkthrough. <AGT> quietly escorted <PNT> through the restoration studio.","At the restoration corridor gate, <PRE> and <CTL> received matching visitor badges for a scheduled studio walkthrough. <PNT> was quietly escorted by <AGT> through the restoration studio."
flv_441,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"After returning the display pointer, <PRE> and <CTL> checked the audience feedback cards from their completed joint gallery presentation. <AGT> sincerely praised <PNT> after the gallery presentation.","After returning the display pointer, <PRE> and <CTL> checked the audience feedback cards from their completed joint gallery presentation. <PNT> was sincerely praised by <AGT> after the gallery presentation."
flv_442,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,"During cataloging practice, <PRE> and <CTL> compared the validation warnings after entering parallel sample records. <AGT> gently corrected <PNT> during the cataloging exercise.","During cataloging practice, <PRE> and <CTL> compared the validation warnings after entering parallel sample records. <PNT> was gently corrected by <AGT> during the cataloging exercise."
flv_443,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,"Before publishing a joint exhibit guide, <PRE> and <CTL> opened the reproduction policy after selecting two archive images. <AGT> clearly advised <PNT> about the reproduction policy.","Before publishing a joint exhibit guide, <PRE> and <CTL> opened the reproduction policy after selecting two archive images. <PNT> was clearly advised by <AGT> about the reproduction policy."
flv_444,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"Before the label review, <PRE> and <CTL> marked two unclear phrases in the same exhibition draft. <AGT> privately consulted <PNT> about the label wording.","Before the label review, <PRE> and <CTL> marked two unclear phrases in the same exhibition draft. <PNT> was privately consulted by <AGT> about the label wording."
flv_445,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"For an upcoming local-history program, <PRE> and <CTL> prepared matching question cards from the same reading packet. <AGT> informally quizzed <PNT> on the local-history material.","For an upcoming local-history program, <PRE> and <CTL> prepared matching question cards from the same reading packet. <PNT> was informally quizzed by <AGT> on the local-history material."
flv_446,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"Before recording the audio guide, <PRE> and <CTL> marked pauses on a shared script after taking alternating test turns. <AGT> gently prompted <PNT> during the audio-guide recording.","Before recording the audio guide, <PRE> and <CTL> marked pauses on a shared script after taking alternating test turns. <PNT> was gently prompted by <AGT> during the audio-guide recording."
flv_447,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"After nominations opened, <PRE> and <CTL> reviewed the volunteer award criteria against the completed year's service record. <AGT> formally nominated <PNT> for the volunteer award.","After nominations opened, <PRE> and <CTL> reviewed the volunteer award criteria against the completed year's service record. <PNT> was formally nominated by <AGT> for the volunteer award."
flv_448,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> served as equal co-directors under a charter allowing either one to make administrative designations when the archive requested a project liaison. <AGT> officially appointed <PNT> as the archive liaison.,<PRE> and <CTL> served as equal co-directors under a charter allowing either one to make administrative designations when the archive requested a project liaison. <PNT> was officially appointed by <AGT> as the archive liaison.
flv_449,museums_libraries,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"Before the exhibition notes deadline, <PRE> and <CTL> opened the contributor list after assembling source materials for review. <AGT> gratefully acknowledged <PNT> in the exhibition notes.","Before the exhibition notes deadline, <PRE> and <CTL> opened the contributor list after assembling source materials for review. <PNT> was gratefully acknowledged by <AGT> in the exhibition notes."
flv_450,museums_libraries,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"After finishing the index, <PRE> and <CTL> resolved the final cross-reference discrepancy during a reciprocal audit. <AGT> formally commended <PNT> for meticulous indexing.","After finishing the index, <PRE> and <CTL> resolved the final cross-reference discrepancy during a reciprocal audit. <PNT> was formally commended by <AGT> for meticulous indexing."
flv_451,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> confirmed that their first in-person meeting would begin beside the central tram terminus information board. <AGT> warmly welcomed <PNT> at the central tram terminus.,<PRE> and <CTL> confirmed that their first in-person meeting would begin beside the central tram terminus information board. <PNT> was warmly welcomed by <AGT> at the central tram terminus.
flv_452,transit_civic,common,salience_challenge,ctl_last_separate_predicates,no,not_normed,shared_preparation,"<PRE> traced one marked transfer route on the interchange diagram, while <CTL> traced another marked transfer route on the same diagram. <AGT> patiently guided <PNT> through the underground interchange.","<PRE> traced one marked transfer route on the interchange diagram, while <CTL> traced another marked transfer route on the same diagram. <PNT> was patiently guided by <AGT> through the underground interchange."
flv_453,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,<PRE> and <CTL> chose the civic fountain as the setting for a new portrait needed by the neighborhood newsletter. <AGT> carefully photographed <PNT> beside the civic fountain.,<PRE> and <CTL> chose the civic fountain as the setting for a new portrait needed by the neighborhood newsletter. <PNT> was carefully photographed by <AGT> beside the civic fountain.
flv_454,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"<PRE> and <CTL> finished the neighborhood cleanup together, then returned the last borrowed tools to the supply table. <AGT> sincerely thanked <PNT> after the neighborhood cleanup.","<PRE> and <CTL> finished the neighborhood cleanup together, then returned the last borrowed tools to the supply table. <PNT> was sincerely thanked by <AGT> after the neighborhood cleanup."
flv_455,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"After a platform closure, <PRE> and <CTL> reached the replacement shuttle together as its driver unfolded an unusually steep temporary ramp. <AGT> readily assisted <PNT> onto the replacement shuttle.","After a platform closure, <PRE> and <CTL> reached the replacement shuttle together as its driver unfolded an unusually steep temporary ramp. <PNT> was readily assisted by <AGT> onto the replacement shuttle."
flv_456,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> discovered that track work had moved their northbound service away from its usual platform. <AGT> calmly directed <PNT> toward the northbound platform.,<PRE> and <CTL> discovered that track work had moved their northbound service away from its usual platform. <PNT> was calmly directed by <AGT> toward the northbound platform.
flv_457,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> learned that their scheduled council session would use a room beyond the main lobby. <AGT> quietly escorted <PNT> across the council lobby.,<PRE> and <CTL> learned that their scheduled council session would use a room beyond the main lobby. <PNT> was quietly escorted by <AGT> across the council lobby.
flv_458,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,<PRE> and <CTL> arrived outside the permit office for adjacent appointments scheduled at the same time. <AGT> briefly greeted <PNT> outside the permit office.,<PRE> and <CTL> arrived outside the permit office for adjacent appointments scheduled at the same time. <PNT> was briefly greeted by <AGT> outside the permit office.
flv_459,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"After the moderator was delayed, <PRE> and <CTL> accepted equal opening duties and waited beside the stage manager's lectern. <AGT> formally introduced <PNT> during the transit forum.","After the moderator was delayed, <PRE> and <CTL> accepted equal opening duties and waited beside the stage manager's lectern. <PNT> was formally introduced by <AGT> during the transit forum."
flv_460,transit_civic,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_goal,<PRE> and <CTL> found that their connecting train departed beyond the station footbridge in less than ten minutes. <AGT> quietly accompanied <PNT> along the station footbridge.,<PRE> and <CTL> found that their connecting train departed beyond the station footbridge in less than ten minutes. <PNT> was quietly accompanied by <AGT> along the station footbridge.
